PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
PIECES 12-14 BUTT GREENHEART PILES X 39' PIECES 12-14 BUTT GREENHEART PILES X 39' PIECES 12-14 BUTT GREENHEART PILES X 39',MARINE CONSTRUCTION SUPPLY LLC,MARINE CONSTRUCTION SUPPLY LLC,WOODPECKER TIMBERS,12/06/2017,142462,64755,Point Lisas,"Miami, Florida",HAMBURG TRADER,Trinidad,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,4400 S COBB DR STE H383 SMYRNA GA 30080 USA,"BLOCK BR T'HUIS'TE COVERDEN EAST BANK DEMERARA, GUYANA GUY",30080,3,SMLU7919162 SMLU7889772 SMLU7886351, ,66,PCS,0, ,SMLU5070151A, , ,227,427661 G2189309 427664 G2189301 427662 G2189308,PANAMA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,MARINE CONSTRUCTION SUPPLY LLC,4400 S COBB DR STE H383 SMYRNA GA 30080 USA,GEORGETOWN
39' GREENHEART PILES (INV# 217) FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,12/05/2017,44974,20443,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM ANTWERP,Jamaica,NO MARKS NO NUMBERS,"578 SOUND AVENUE P.O BOX 922 WADING RIVER, N.Y 11792 TEL: 6319293197",LOT 172 SECTION 'C' BLOCK 'Y' GROVE EAST BANK DEMERARA GUYANA TEL:592-600-6397,11792,1,TRLU7421781,4500,21,PCS,457,CF,ZIMUGTG11931, , ,44W,CTA427013 ZZCO34917,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,BRAUNER INTERNATIONAL CORP,"66 YORK ST, 2ND FLOOR JERSEY CITY, N.J 07302 TEL:201-333-5400 EXT 16",GEORGETOWN - GUYA
"FREIGHT PREPAID 230 PIECE(S) SELECT GRADE AIR-DRIED ROUGH-SAWN GREENHEART (CHLOROCARDIUM RODIEI) LUMBER. 67PCS. SELECT GRADE AIR-DRIED, S4S WARAMADANG LUMBER162PCS. SELECT GRADE AIR-DRIED, S4S DARIN (HYMENOLOBI, EXCELSUM) LUMBER. 1PC. INVOICE 10091",MCVANTAGE BROKERAGE SERVICES LLC,MCVANTAGE BROKERAGE SERVICES LLC,MCVANTAGE OF GUYANA INC,12/01/2017,68728,31240,Cartagena,"New Orleans, Louisiana",LETAVIA,Colombia,21.123M3,514 HIGHWAY 43 SOUTH TUSCUMBIA UNITED STATES,BLOCK X PUBLIC ROAD COVERDEN EBD GEORGETOWN TE GUYANA, ,1,APHU6402277,4500,230,PCS,0,CM,CMDUCUY0105436, , ,283GB,419911 F9483088,LIBERIA, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,MCVANTAGE BROKERAGE SERVICES LLC,514 HIGHWAY 43 SOUTH TUSCUMBIA UNITED STATES,"GEORGETOWN, GY"
"140 PIECES BUNDLE 1 16 PIECES - GREENHEART ROUGH LUMBER 6 X 8 XBUNDLE 2 12 PIECES - GREENHEART ROUGH LUMBER 6 X 8 XBUNDLE 3 12 PIECES - GREENHEART ROUGH LUMBER 6 X 8 X, BUNDLE 8 24 PIECES - GREENHEART S4S LUMBER 3 X 8 X 1BUNDLE 9 26 PIECES - GREENHEART S S LUMBER 3 X 8 X 1 24 PIECES GREENHEART PILES 12 BUTT X 35' 24 PIECES GREENHEART PILES 12 BUTT X 35'","MARINE CONSTRUCTION SUPPLY, LLC",MARINE CONSTRUCTION SUPPLY LLC,WOODPECKER TIMBERS,11/28/2017,175802,79910,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK INNOSHIMA,Panama,NO MARKS NO MARKS NO MARKS,"4480 SOUTH COBB DRIVE, SUITE H383 SMYRNA, GA 30080 TE UNITED STATES","BLOCK 'BR' T'HUIS'TE COVERDEN, EAST BANK DEMERARA, GUYANA, TE SOUTH AMERICA.",30080,3,ECMU4696635 ECMU4389480 UESU5128230,4200 4200 4500,188,PCS,0,CM,CMDUCUY0105334, , ,2598P,CTA415901 F0700105 CTA415900 F0700104 CTA415899 F0700103,SINGAPORE, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,"MARINE CONSTRUCTION SUPPLY, LLC","4480 SOUTH COBB DRIVE, SUITE H383 SMYRNA, GA 30080","GEORGETOWN, GY"
"ROUND GREENHEART PILES CMCU 4965007 STC:22 PIECES- 37'- 39'LENGTHS ROUND GREENHEART PILES ------------------------------- 13 - 15 BUTT DIAMETERS 851 LINEAL FEET, 13 - 15 BUTT DIAMETERS 856 LINEAL FEET ------------------------------- WHITE & BLUE ENDS - PO# 17-064 D&D # 19864 ------------------------------- ROUND GREENHEART PILES CMCU 4965007 STC:22 PIECES- 37'- 39'LENGTHS ROUND GREENHEART PILES ------------------------------- 13 - 15 BUTT DIAMETERS 851 LINEAL FEET, 13 - 15 BUTT DIAMETERS 856 LINEAL FEET ------------------------------- WHITE & BLUE ENDS - PO# 17-064 D&D # 19864 -------------------------------",WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INC,11/28/2017,101024,45920,Point Lisas,"Port Everglades, Florida",AS FIORELLA,Trinidad,CONTAINER# CMCU 4965007 SEAL# CTA427019 ----------------- CMCU 4955502 SEAL# CTA427018 ----------------- DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO CONTAINER# CMCU 4965007 SEAL# CTA427019 ----------------- CMCU 4955502 SEAL# CTA427018 ----------------- DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO,"16877 EAST COLONIAL DR#305 ORLANDO,FL 32820 USA TEL# 407 982 3328","48 COVENT GARDEN EAST BANK DEMERARA,GUYANA TEL# 592 261 0009",32820,2,CMCU4965007 CMCU4955502,4510 4510,44,PCS,32,M,CWLQGEDN7M000653, , ,I7046,R10299081 R10299083,PORTUGAL, ,CWLQ,CROWLEY CARIBBEAN SERVICES LLC,JACKSONVILLE,FL,32203,PO BOX 2110,DWP HOLDINGS LLC,"1655 CURRYVILLE RD CHULUOTA FLORIDA 32766, USA","GEORGETOWN, GY"
ROUND GREENHEART PILES STC: 23 PIECES ROUND GREENHEART PILES ----------------------------- WD/17-071/ WHITE ENDS WITH BLUE WD LOGO -----------------------------,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,VARIETY WOODS & GREENHEART LIMITED,11/28/2017,51194,23270,Point Lisas,"Port Everglades, Florida",AS FIORELLA,Trinidad,CONTAINER# FCIU 8948384 SEAL# CTA427106 ----------------- DITTO DITTO DITTO,"16877 EAST COLONIAL DR#305 ORLANDO,FL 32820 USA TEL# 407 982 3328","99 LALUNI STREET QUEENSTOWN GEORGETOWN, GUYANA TEL# 592 226 8556 FAX# 592 225 7348",32820,1,FCIU8948384,4510,23,PCS,16,M,CWLQGEDN7M000658, , ,I7046,R10299021,PORTUGAL, ,CWLQ,CROWLEY CARIBBEAN SERVICES LLC,JACKSONVILLE,FL,32203,PO BOX 2110,WOODS DIRECT INTERNATIONAL LLC,"16877 EAST COLONIAL DR#305 ORLANDO,FL 32820 USA TEL# 407 982 3328","GEORGETOWN, GY"
GREENHEART PILES STC: 21 PIECES X 39' GREENHEART PILES -------------------- (INV# 219) --------------------,EVERGRENN FOREST PRODUCST INCS,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,11/28/2017,44418,20190,Point Lisas,"Port Everglades, Florida",AS FIORELLA,Trinidad,CONTAINER# BSIU 9705679 SEAL# CTA427014 ----------------- DITTO DITTO,"578 SOUND AVENUE, P.O BOX 922 WADING RIVER,NY 11792 TEL# 631 929 3197","172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA TEL# 592 600 6397",11792,1,BSIU9705679,4510,21,PCS,13,M,CWLQGEDN7M000665, , ,I7046,R10299152,PORTUGAL, ,CWLQ,CROWLEY CARIBBEAN SERVICES LLC,JACKSONVILLE,FL,32203,PO BOX 2110,BRAUNER INTL CORP,"66 YORK STREET 2ND FLOOR JERSEY CITY,NJ 07302 TEL# 201 333 5400 EXT 16","GEORGETOWN, GY"
PCS 20FT GREENHEART PILES (INV # 212) PCS 30FT GREENHEART LUMBER (INV # 218),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,11/28/2017,89285,40584,Haina,"New York, New York",AS ANGELINA,Dominican Republic,NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,2,SMLU7826692 FSCU9342364, ,205,PCS,0, ,SMLU5045793A, , ,24,00850 G2189215 G2189209 V053533,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INTERNATIONAL CORP,66 YORK ST FL 2 JERSEY CITY NJ 07302-3839 USA,GEORGETOWN
ROUND GREENHEART PILES STC:23 PIECES- 37'- 39'LENGTHS ROUND GREENHEART PILES 13 - 15 BUTT DIAMETERS 882 LINEAL FEET WHITE & BLUE ENDS - PO# 17-070 D&D #20872,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INC,11/25/2017,52074,23670,Port Bustamante,"Port Everglades, Florida",REGULA,Jamaica,CONTAINER# BSIU 9722022 SEAL# CTA421245 ----------------- DITTO DITTO DITTO,"16877 EAST COLONIAL DR#305 ORLANDO,FL 32820 USA TEL# 407 982 3328","48 COVENT GARDEN EAST BANK DEMERARA,GUYANA TEL# 592 261 0009",32820,1,BSIU9722022,4510,23,PCS,17,M,CWLQGEDN7M000608, , ,K7046,R10269388,CYPRUS, ,CWLQ,CROWLEY CARIBBEAN SERVICES LLC,JACKSONVILLE,FL,32203,PO BOX 2110,DWP HOLDINGS LLC,"1655 CURRYVILLE RD CHULUOTA FLORIDA 32766, USA","GEORGETOWN, GY"
ROUND GREENHEART PILES  1068 LIN FT LENGTHS 30FT - 30FT FREIGHT COLLECT SAID TO BE SAID TO WEIGH ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,G S FOREST RESOURCES,11/22/2017,69952,31796,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ASKLIPIOS,Jamaica,ORANGE ENDS WGM 8650/8651 POG,"OF DELAWARE 218 SCHANCK ROAD, PO BOX 6309 FREEHOLD, NEW JERSEY 07728 USA","20 BEL AIR , PROMENADE, PRASHAD NAGAR, GEORGETOWN, GUYANA TEL:5922180085/5926267493 FAX:5922180054",7728,1,TLLU4591968,4500,30,PCS,920,CF,ZIMUGTG11813, , ,3W,CTA420648 ZZCO36210,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN - GUYA
PIECES GREENHEART PILES 12-14 BUTT X 39' PIECES GREENHEART PILES 12-14 BUTT X 39' PIECES GREENHEART PILES 12-14 BUTT X 39',MARINE CONSTRUCTION SUPPLY LLC,MARINE CONSTRUCTION SUPPLY LLC,WOODPECKER TIMBERS,11/22/2017,150235,68289,Point Lisas,"Miami, Florida",HAMBURG TRADER,Trinidad,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,4400 S COBB DR STE H383 SMYRNA GA 30080 USA,"BLOCK BR T'HUIS'TE COVERDEN EAST BANK DEMERARA, GUYANA GUY",30080,3,SMLU7859607 SMLU7915676 BSIU9163829, ,66,PCS,0, ,SMLU5044842A, , ,226,421323 G2189206 421229 G2189190 421228 G2189195,PANAMA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,MARINE CONSTRUCTION SUPPLY LLC,4400 S COBB DR STE H383 SMYRNA GA 30080 USA,GEORGETOWN
"ROUND GREENHEART PILES STC:20 PIECES- 37'- 39'LENGTHS ROUND GREENHEART PILES 13 - 15 BUTT DIAMETERS 770 LINEAL FEET WHITE & BLUE ENDS - PO# 17-067 -------------------------------, STC:10 PIECES- 8'LENGTHS ROUND WALLABA POLES 10 - 12 BUTT DIAMETERS 80 LINEAL FEET WAXED ENDS - PO# 17-067 -------------------------------",WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INC,11/17/2017,48840,22200,Port Bustamante,"Port Everglades, Florida",REGULA,Jamaica,CONTAINER# BMOU 6067699 SEAL# CTA421246 ----------------- DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO,"16877 EAST COLONIAL DR#305 ORLANDO,FL 32820 USA TEL# 407 982 3328","48 COVENT GARDEN EAST BANK DEMERARA,GUYANA TEL# 592 261 0009",32820,1,BMOU6067699,4510,30,PCS,15,M,CWLQGEDN7M000607, , ,K7045,R10269389,CYPRUS, ,CWLQ,CROWLEY CARIBBEAN SERVICES LLC,JACKSONVILLE,FL,32203,PO BOX 2110,WOODS DIRECT INTERNATIONAL LLC,"16877 EAST COLONIAL DR#305 ORLANDO,FL 32820 USA TEL# 407 982 3328","GEORGETOWN, GY"
GREENHEART PILES STC: 21 PIECES X 39' GREENHEART PILES --------------------,EVERGRENN FOREST PRODUCST INCS,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,11/17/2017,35200,16000,Port Bustamante,"Port Everglades, Florida",REGULA,Jamaica,CONTAINER# CXDU 1682204 SEAL# CTA421226 -----------------,"578 SOUND AVENUE, P.O BOX 922 WADING RIVER,NY 11792 TEL# 631 929 3197","172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA TEL# 592 600 6397",11792,1,CXDU1682204,4510,21,PCS,12,M,CWLQGEDN7M000637, , ,K7045,R10299058,CYPRUS, ,CWLQ,CROWLEY CARIBBEAN SERVICES LLC,JACKSONVILLE,FL,32203,PO BOX 2110,BRAUNER INTL CORP,"66 YORK STREET 2ND FLOOR JERSEY CITY,NJ 07302 TEL# 201 333 5400 EXT 16","GEORGETOWN, GY"
PCS GREENHEART SQUARES (INV#210) PCS GREENHEART PILES (INV#211) PCS STB 500 PCS PH DECKING & 85 PCS WASHIBA LUMBER (INV 209),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,11/07/2017,138335,62880,Haina,"New York, New York",AS ANGELINA,Dominican Republic,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,3,SMLU7949110 SMLU8518400 SMLU7936555, ,641,PCS,0, ,SMLU5015363A, , ,23,G2189094 CTA415946 G2189092 415947 G2189091 CTA415945,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INTERNATIONAL CORP,66 YORK ST FL 2 JERSEY CITY NJ 07302-3839 USA,GEORGETOWN
PCS 30FT GREENHEART PILES (INV# 213) PCS 30FT GREENHEART PILES (INV#204),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,11/07/2017,74016,33644,Haina,"New York, New York",AS ANGELINA,Dominican Republic,NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,2,SMLU7921827 SMLU7924127, ,68,PCS,0, ,SMLU5018560A, , ,23,G2189116 CTA419887 CTA419885 G2189113,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INTERNATIONAL CORP,66 YORK ST FL 2 JERSEY CITY NJ 07302-3839 USA,GEORGETOWN
ROUND GREENHEART PILES FREIGHT PREPAID SAID TO BE SAID TO WEIGH ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT,SEASCAPE MARINE,SEASCAPE MARINE,SOUTH AMERICA LUMBER,10/20/2017,43144,19611,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM CHICAGO,Jamaica,NO MARKS NO NUMBERS,"70 SILE CARTER ROAD MANNORVILLE NEW YORK, 11949 USA",21 LAND OF CANAAN EAST BANK DEMERARA GUYANA SOUTH AMERICA,11949,1,ZCSU8966921,4500,69,PCS,707,CF,ZIMUGTG11705, , ,44W,ZZCO34157 CTA415306,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN - GUYA
ROUND GREENHEART PILES FREIGHT PREPAID SAID TO BE SAID TO WEIGH ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT,CROWLEY MARINE CONTRACTING,CROWLEY MARINE CONTRACTING,SOUTH AMERICA LUMBER,10/20/2017,43188,19631,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM CHICAGO,Jamaica,NO MARKS NO NUMBERS,"1315 HILCREST DR, ORIENT NEW YORK 11957 USA",21 LAND OF CANAAN EAST BANK DEMERARA GUYANA SOUTH AMERICA,11957,1,FSCU6738198,4500,60,PCS,678,CF,ZIMUGTG11651, , ,44W,CTA414673 ZZCO34115,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN - GUYA
ROUND GREENHEART PILES 20' AND 25' LENGTHS 10 - 14 BUTT DIAMETERS 1090 LINEAL FEET FREIGHT COLLECT SAID TO BE SAID TO WEIGH ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INC,10/20/2017,57672,26215,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM CHICAGO,Jamaica,WHITE & BLUE ENDS PO # 17-053,"16877 EAST COLONIAL DR. # 305 ORLANDO, FLORIDA 32820, USA TEL:1-407-982-3328",LOT 48 COVENT GARDEN EAST BANK DEMERARA GUYANA,16877,1,BSIU9589408,4500,44,PCS,555,CF,ZIMUGTG11704, , ,44W,CTA415402 ZZCO34155,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN - GUYA
PCS 30' GREENHEART PILES (INV# 203) PCS STB 18 PCS 30' & 12 PCS 25' GREENHEART PILES (INV# 206),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,10/17/2017,72105,32775,Haina,"New York, New York",AS ANGELINA,Dominican Republic,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,2,SMLU7938516 SMLU7859952, ,98,PCS,0, ,SMLU4991940A, , ,22,CTA414690 G2189010 G2189013 CTA414689,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INTERNATIONAL CORP,66 YORK ST FL 2 JERSEY CITY NJ 07302-3839 USA,GEORGETOWN
PCS GREENHEART SQUARES (INV# 207) PCS ROUGH SAWN GREENHEART LUMBER (INV# 207),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,10/17/2017,101293,46042,Haina,"New York, New York",AS ANGELINA,Dominican Republic,NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,2,SMLU7920733 TTNU9538280, ,177,PCS,0, ,SMLU5003551A, , ,22,CTA415564 G2189086 CTA415565 G2189075,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INTERNATIONAL CORP,66 YORK ST FL 2 JERSEY CITY NJ 07302-3839 USA,GEORGETOWN
"ROUND GREENHEART PILES BSIU 9721670 STC:24 PIECES- 37'- 39'LENGTHS ROUND GREENHEART PILES ------------------------------- 13 - 15 BUTT DIAMETERS 929 LINEAL FEET, 13 - 15 BUTT DIAMETERS 927 LINEAL FEET ------------------------------- WHITE & BLUE ENDS - PO# 17-064 D&D #19864 ------------------------------- ROUND GREENHEART PILES BSIU 9721670 STC:24 PIECES- 37'- 39'LENGTHS ROUND GREENHEART PILES ------------------------------- 13 - 15 BUTT DIAMETERS 929 LINEAL FEET, 13 - 15 BUTT DIAMETERS 927 LINEAL FEET ------------------------------- WHITE & BLUE ENDS - PO# 17-064 D&D #19864 -------------------------------",WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INTERNATIONAL LLC,WOODS DIRECT INC,10/15/2017,97130,44150,Haina,"Port Everglades, Florida",PAVO J,Dominican Republic,CONTAINER# BSIU 9721670 SEAL# CTA415400 ----------------- GESU 6755159 SEAL# CTA415401 ----------------- DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO CONTAINER# BSIU 9721670 SEAL# CTA415400 ----------------- GESU 6755159 SEAL# CTA415401 ----------------- DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO DITTO,"16877 EAST COLONIAL DR#305 ORLANDO,FL 32820 USA TEL# 407 982 3328","48 COVENT GARDEN EAST BANK DEMERARA,GUYANA TEL# 592 261 0009",32820,2,GESU6755159 BSIU9721670,4510 4510,48,PCS,31,M,CWLQGEDN7M000561, , ,D7081,R10269347 R10269348,ANTIGUA AND BARBUDA, ,CWLQ,CROWLEY CARIBBEAN SERVICES LLC,JACKSONVILLE,FL,32203,PO BOX 2110,DWP HOLDINGS LLC,"1655 CURRYVILLE RD CHULUOTA FLORIDA 32766, USA","GEORGETOWN, GY"
126 PIECE(S) ROUGH SAWN SELECT GRADE GREENHEART (CHLOROCARRODIEI) LUMBER. VARIOUS DIMENSIONS. INVOICE 10049 FREIGHT PREPAID,MCVANTAGE BROKERAGE SERVICES LLC,MCVANTAGE BROKERAGE SERVICES LLC,MCVANTAGE OF GUYANA INC,10/13/2017,62282,28310,Port Bustamante,"New Orleans, Louisiana",HEDDA SCHULTE,Jamaica,20.084M3,514 HIGHWAY 43 SOUTH TUSCUMBIA TUSCUMBIA TE UNITED STATES,BLOCK X PUBLIC ROAD COVERDEN EBD GEORGETOWN TE GUYANA, ,1,CMAU5130655,4500,126,PCS,0,CM,CMDUCUY0105328, , ,269GB,F0700213 414497,CYPRUS, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,PIONEER SHIPPING LOGISTICS,"P.O. BOX 92, CARLE PLACE, NEW YORK UNITED STATES","GEORGETOWN, GY"
30 PIECES GREENHEART PILES 8.150 CBM 64 PIECES 6 X 6 X 18FT GREENHEART LUMBER 11.600 CBM FREIGHT PREPAID SAID TO BE SAID TO WEIGH ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT,CROWLEY MARINE CONTRACTING,CROWLEY MARINE CONTRACTING,SOUTH AMERICA LUMBER,10/10/2017,49559,22527,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM SAN DIEGO,Jamaica,NO MARKS NO NUMBERS,"1315 HILCREST DR, ORIENT NEW YORK 11957 U.S.A",21 LAND OF CANAAN EAST BANK DEMERARA GUYANA SOUTH AMERICA,11957,1,ZCSU8511347,4500,94,PCS,697,CF,ZIMUGTG11650, , ,32W,CTA414064 ZZCO34033,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS ABOVE,NO ADDRESS,GEORGETOWN - GUYA
PCS GREENHEART PILES 12-14 BUTT X 39' PCS GREENHEART PILES 12-14 BUTT X 39',MARINE CONSTRUCTION SUPPLY LLC,MARINE CONSTRUCTION SUPPLY LLC,WOODPECKER TIMBERS,09/19/2017,104424,47465,Port Bustamante,"Miami, Florida",HAMBURG TRADER,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS,4400 S COBB DR STE H383 SMYRNA GA 30080 USA,"BLOCK BR T'HUIS'TE COVERDEN EAST BANK DEMERARA, GUYANA GUY",30080,2,SMLU7853548 SMLU7950960, ,44,PCS,0, ,SMLU4969675A, , ,220,G2188902 410889 410888 G2188900,PANAMA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,MARINE CONSTRUCTION SUPPLY LLC,4400 S COBB DR STE H383 SMYRNA GA 30080 USA,GEORGETOWN
PCS 39' GREENHEART PILES (INV# 201),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,09/19/2017,51168,23258,Port Bustamante,"Miami, Florida",HAMBURG TRADER,Jamaica,NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,1,SEGU4147154, ,21,PCS,0, ,SMLU4969547A, , ,220,G2188890 410723,PANAMA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INTERNATIONAL CORP,66 YORK ST FL 2 JERSEY CITY NJ 07302-3839 USA,GEORGETOWN
PCS 35' GREENHEART PILES (INV# 196),EVERGREEN FOREST PRODUCTS INC,EVERGREEN FOREST PRODUCTS INC,NAZIR TROPICAL TIMBERS,09/14/2017,51763,23529,Haina,"New York, New York",HERMANN HESSE,Dominican Republic,NO MARKS NO MARKS,578 SOUND AVE PO BOX 922 WADING RIVER NY 11792 USA,"172 SECTION C BLOCK Y GROVE EAST BANK DEMERARA, GUYANA GUY",11792,1,BMOU4071365, ,23,PCS,0, ,SMLU4958955A, , ,52,G2188872 V046637,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BRAUNER INTERNATIONAL CORP,66 YORK ST FL 2 JERSEY CITY NJ 07302-3839 USA,GEORGETOWN
