PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
"23PCS GREENHEART (CHLOROCARDI UM RODIEI) ROUND PILES GR03- PRIME, BUTT 12''-15'', 39 LENG TH 897LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/25/2022,48096,21862,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR BRASIL,Panama,N/M,"1001 S MYRTLE AVE SUITE 1 CLEARWATER, FL 33756 USA 17275813593",LOT 32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA GUYANA. 5926668440,33756,1,SUDU6565214,4EB0,1,PCS,18,CM,SEAU218863743, , ,228N,GY0006412,MALTA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC","1001 S MYRTLE AVE SUITE 1 CLEARWATER, FL 33756 USA",GEORGETOWN
"TAPER SAWN WALLABA SHINGLES (EPERUA FALCATA) GR11-PRIME, LENGTH 18-WIDTH 3-10 THICKNESS 7/16-EXPOSURE 6 FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIGH",DMG HARDWOODS,DMG HARDWOODS,PRESTIGE TIMBERS INC,07/21/2022,47950,21795,Port Bustamante,"New York/Newark Area, Newark, New Jersey",CONTSHIP LEO,Jamaica,NO MARKS NO NUMBERS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA",LOT 32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA GUYANA,3909,1,SEGU2080771,2200,400,BDL,622,CF,ZIMUGTG0017088, , ,34N,CTA625126 A4200356362,LIBERIA,61 - Immediate Transportation,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,DMG HARDWOODS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA",GEORGETOWN - GUYA
"TAPER SAWN WALLABA SHINGLES (EPERUA FALCATA) GR11-PRIME, LENGTH 18-WIDTH 3-10 THICKNESS 7/16-EXPOSURE 6 FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIGH",DMG HARDWOODS,DMG HARDWOODS,PRESTIGE TIMBERS INC,07/21/2022,47884,21765,Port Bustamante,"New York/Newark Area, Newark, New Jersey",CONTSHIP LEO,Jamaica,NO MARKS NO NUMBERS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA","LOT 32 WINDSOR ESTATE, PETER'S HALL EAST BANK DEMERARA GUYANA",3909,1,ZIMU1084849,2200,400,BDL,622,CF,ZIMUGTG0017086, , ,34N,CTA623991 A4200356330,LIBERIA,61 - Immediate Transportation,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,DMG HARDWOODS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA",GEORGETOWN - GUYA
"BUNDLES STB 480 BUNDLES TAPER SAWN WALLABA SHINGLES (EPERUAFALCATA) GRII-PRIME, LENGTH 18-WIDTH 3-10 THICKNESS 7 16 - EXPOSURE 6 84 BUNDLES WALLABA (EPERUAFALCATA) HIP & RIDGE, GR11-PRIME LENGTH 18- WIDTH 4& 4-1 2 THICKNESS 1 2-EXPOSURE 6",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/20/2022,45920,20873,Point Lisas,"Miami, Florida",SEABOARD OCEAN,Trinidad,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,1001 S MYRTLE AVE STE 1 CLEARWATER FL 33756 USA,"LOT 32 WINDSOR ESTATES,PETER'S HALL EAST BANK DEMERARA GUY",33756,1,TCKU2048391,2210,564,BDL,0, ,SMLU7228222A, , ,338,624000 G3112236,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,BASILICATO CORPORATION,1001 S MYRTLE AVE STE 1 CLEARWATER FL 33756 USA,GEORGETOWN
"23 PCS GREENHEART (CHLOROCARD IUM RODIEI) ROUND PILES GR03 - PRIME, BUTT 12''-15'', 3' LE NGTH897LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/17/2022,47573,21624,Puerto Manzanillo,"Philadelphia, Pennsylvania",SAN ALBERTO,Panama,N/M,"1001 S MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA 17275813593",LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA 5926668440,33756,1,MRSU5946390,4EB0,1,PCS,18,CM,SEAU218864532, , ,227N,GY0006411,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC","1001 S MYRTLE AVE. SUITE 1 CLEARWATER, FL 33756 USA",GEORGETOWN
"TAPER SAWN WALLABA SHINGLES (EPERUA FALCATA) GR11-PRIME, LENGTH 18-WIDTH 3-10 THICKNESS 7/16-EXPOSURE 6 FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIGH",DMG HARDWOODS,DMG HARDWOODS,PRESTIGE TIMBERS INC,07/05/2022,47708,21685,Port Bustamante,"New York/Newark Area, Newark, New Jersey",CONTSHIP LEO,Jamaica,NO MARKS NO NUMBERS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA",LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA,3909,1,ZIMU1385858,2200,400,BDL,622,CF,ZIMUGTG0017024, , ,33N,CTA617694 A4200353971,LIBERIA,61 - Immediate Transportation,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,DMG HARDWOODS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA",GEORGETOWN - GUYA
"TAPER SAWN WALLABA SHINGLES (EPERUA FALCATA) GR11-PRIME, LENGTH 18-WIDTH 3-10 THICKNESS 7/16-EXPOSURE 6 FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIGH",DMG HARDWOODS,DMG HARDWOODS,PRESTIGE TIMBERS INC,07/05/2022,47928,21785,Port Bustamante,"New York/Newark Area, Newark, New Jersey",CONTSHIP LEO,Jamaica,NO MARKS NO NUMBERS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA",LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA,3909,1,TRHU3104477,2200,400,BDL,622,CF,ZIMUGTG0016996, , ,33N,CTA617693 A4200353970,LIBERIA,61 - Immediate Transportation,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,DMG HARDWOODS,"16 WHITE BIRCH LANE YORK, MAINE 03909 USA",GEORGETOWN - GUYA
"SHINGLES BREAKDOWN 103 SQUARES/ 515 BUNDLES (EPERUA FALCATA) GR11-PRIME LENGTH 18, WIDTH 3 - 10 THICKNESS 7/16 - EXPOSURE, 6 42 SQUARES/ 42 BUNDLES WALLABA ((EPERUA FALCATA) GR11-PRIME LENGTH 18, WIDTH 4 & 4 1/2 THICKNESS 1/2 - EXPOSURE 6 SHINGLES BREAKDOWN 98 SQUARES/ 490 BUNDLES TAPER SAWN WALLABA SHINGLES (EPERUA FALCATA) GR11-PRIME LENGTH 18, WIDTH 3 - 10, THICKNESS 7/16 - EXPOSURE 6 84 SQUARES / 84 BUNDLES WALLABA(EPERUA FALCATA) HIP- & RIDGE GR11-PRIME LENGTH 18, WIDTH 4 & 4 1/2 THICKNESS 1/2 - EXPOSURE 6",PREMIER IMPORTERS LTD,PREMIER IMPORTERS LTD,PRESTIGE TIMBERS INC.,06/01/2022,90290,41041,Point Lisas,"West Palm Beach, Florida",TROPIC ISLAND,Trinidad,TTRU2656583 TTRU2655191,EAST ST POBX N 1085 NASSAU BS,32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA GY, ,2,TTRU2656583 TTRU2655191,22G1 22G1,1131,PCS,0, ,TSCW15577435, , ,87,1011003 1011004 1011017 1011018,SAINT VINCENT AND THE GRENADINES,63 - Immediate Exportation,TSCW,TROPICAL SHIPPING & CONSTRUCTION CO,WEST PALM BEACH,FL,33404-6920,5 EAST 11TH STREET,-NOT AVAILABLE-,-NOT AVAILABLE-,31200
"TAPER SAWN WALLABA SHINGLES (EPERUA FALCATA) GR11-PRIME, LENGTH 18-WIDTH 3-10 THICKNESS 7/16-EXPOSURE 6 TAPER SAWN WALLABA SHAKE THICKNESS 5/8-EXPOSURE 6 SAWN WALLABA SHAKE (EPERUA FALCATA) GR11-PRIME, LENGTH 24-WIDTH 3-10 THICKNESS 5/8-EXPOSURE 6 FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR, CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIG",DMG HARDWOODS,DMG HARDWOODS,PRESTIGE TIMBERS INC,05/17/2022,43431,19741,Port Bustamante,"New York/Newark Area, Newark, New Jersey",CONTSHIP LEO,Jamaica,NO MARKS NO NUMBERS,16 WHITE BIRCH LANE YORK MAINE 03909 USA,"LOT 32 WINDSOR ESTATES, PETER'S HALL, EAST BANK DEMERARA GUYANA",3909,1,JZPU1133602,2200,402,BDL,624,CF,ZIMUGTG0016940, , ,30N,CTA616339 A4200355418,LIBERIA,61 - Immediate Transportation,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,DMG HARDWOODS,16 WHITE BIRCH LANE YORK MAINE 03909 USA,GEORGETOWN - GUYA
"24 PCS GREENHEART (CHLOROCARDIUM RODIEI) ROUND PILES GR03-SEL,BUTT 12''-14'',39' LENGTH936LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/21/2022,48034,21834,Puerto Manzanillo,"Philadelphia, Pennsylvania",SPIRIT OF SYDNEY,Panama,1 - 40 ST,STE 1 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,"LOT 32, WINDSOR ESTATES PETER'S HAL EAST BANK DEMERARA GEORGETOWN 5926668440",33756-3968,1,MRKU4002685,4EB0,1,CTN,18,CM,SEAU216918775, , ,210N,CTA 569249 GY0005548,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",STE 1 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"3438PCS PUR PLEHEART (PELTOGYNE SPP.) DRE SSED GR04- PRIME SIZE: 7/8 ''X7-1/4''X8' 7/8' 'X7-1/4''X5' 7/8'' X7-1/4''-4' 3/4''X 7-1/4''X5' 3/4''X7, -1/4''X4'","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/21/2022,46217,21008,Puerto Manzanillo,"Philadelphia, Pennsylvania",SPIRIT OF SYDNEY,Panama,1 - 40 ST,STE 1 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,LOT 32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA - 5926668440,33756-3968,1,TCKU6948832,4EB0,1,CTN,20,CM,SEAU217188887, , ,210N,CTA 569247 GY0005398,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",STE 1 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
TAPER SAWN WALLABA SHINGLES (EPERUA FALCATA) GR11-PRIME. LENGTH 18-WIDTH 3-10 THICKNESS 7/16-EXPOSURE 6 FREIGHT PREPAID ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE'S ACCOUNT SAID TO BE SAID TO WEIGH,DMG HARDWOODS,DMG HARDWOODS,PRESTIGE TIMBERS INC,04/14/2022,46010,20914,Port Bustamante,"New York/Newark Area, Newark, New Jersey",CONTSHIP LEO,Jamaica,NO MARKS NO NUMBERS,16 WHITE BIRCH LANE YORK MAINE 03909 USA,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA,3909,1,ZIMU2791743,2200,400,BDL,622,CF,ZIMUGTG0016847, , ,28N,CTA568962 ZZCSB271931,LIBERIA,61 - Immediate Transportation,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,DMG HARDWOODS,16 WHITE BIRCH LANE YORK MAINE 03909 USA,GEORGETOWN - GUYA
"23 PCS GREENHEART ( CHLOROCA RDIUM RODIEI) ROUND PILES GR0 3- SEL, BUTT 13''-15'',39' LEN GTH 897 LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/11/2022,52961,24073,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR MEXICO,Panama,1 - 40 ST,STE 1 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756-3968,1,MRSU3906905,4EB0,1,UNT,20,CM,SEAU216529723, , ,213N,GY0005479,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",STE 1 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"23PCS GREENHEART ( CHLOROCARD IUM RODIEI) ROUND PILES GR03- SEL, BUTT 13''-15'', 39' LENG TH 897 LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/11/2022,54758,24890,Puerto Manzanillo,"Philadelphia, Pennsylvania",POLAR MEXICO,Panama,1 - 40 ST,STE 1 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,"LOT 32 WINDSOR ESTATES, PETER'S HAL EAST BANK DEMERARA GUYANA 5926668440",33756-3968,1,MRKU6212340,4EB0,1,CTN,21,CM,SEAU216529488, , ,213N,GY0005478,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",STE 1 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GRO3-SEL BUTT 12 - 14 , 39 LENGTH(936 LF)",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC.,03/30/2022,46275,21034,Point Lisas,"West Palm Beach, Florida",TROPIC JEWEL,Trinidad,BSIU9759926,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756 US,32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA GY,33756,1,BSIU9759926,45G1,24,PCS,0, ,TSCW15467082, , ,74,1047107 1047108,SAINT VINCENT AND THE GRENADINES, ,TSCW,TROPICAL SHIPPING & CONSTRUCTION CO,WEST PALM BEACH,FL,33404-6920,5 EAST 11TH STREET,-NOT AVAILABLE-,-NOT AVAILABLE-,31200
248PCS GREENHEART(CHLOROCARD IUM RODIEI) LUMBER BF(7096),BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,02/07/2022,37081,16855,Puerto Manzanillo,"Philadelphia, Pennsylvania",HSL SHEFFIELD,Panama,1 - 40 ST,1001 S MYRTLE AVE. SUITE 1 CLEARWATER 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,CAAU5259673,4EB0,1,CTN,16,CM,SEAU215215683, , ,204N,GY0004519,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE. SUITE 1 CLEARWATER 33756,GEORGETOWN
162PCS GREENHEART (CHLOROC ARDIUM RODIEI) LUMBER BF(829 6),BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,02/07/2022,43351,19705,Puerto Manzanillo,"Philadelphia, Pennsylvania",HSL SHEFFIELD,Panama,1 - 40 ST,1001 S MYRTLE AVE. SUITE 1 CLEARWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,TRHU7237626,4EB0,1,CTN,19,CM,SEAU215215773, , ,204N,GY 0004518,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE. SUITE 1 CLEARWATER 33756,GEORGETOWN
"50PCS GREENHEART (CHLOROCARDIU M RODIEI) LUMBER GR01-SEL,8'' -8'',20' LENGTH5333BF 8PCS GREENHEART (CHLOROCARDIUM RODI EI) ROUND PILES GR03-SEL, BUT T 12''-15'',39' LENGTH312LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,47015,21370,Puerto Manzanillo,"Philadelphia, Pennsylvania",HANSA SALZBURG,Panama,1 - 40 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756 17275813593,"LOT 32 WINDSOR ESTATES, PETER'S HAL EAST BANK DEMERARA - 5926668440",33756,1,MRSU3670738,4EB0,2,CTN,20,CM,SEAU214575006, , ,150N,GY0004233,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,43705,19866,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,138,PCS,0,CF,OBUKOB818122105, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,56186,25539,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,130,PCS,0,CF,OBUKOB818122107, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,31827,14467,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,100,PCS,0,CF,OBUKOB818122109, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,213409,97004,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,68,PCS,0,CF,OBUKOB818122110, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,911053,414115,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,251,PCS,0,CF,OBUKOB818122111, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,132383,60174,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,46,PCS,0,CF,OBUKOB818122114, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,758325,344693,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,189,PCS,0,CF,OBUKOB818122112, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,83571,37987,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,237,PCS,0,CF,OBUKOB818122106, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,27916,12689,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,71,PCS,0,CF,OBUKOB818122108, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/28/2021,46504,21138,All Other Guyana Ports,"New Bedford, Massachusetts",OSLO BULK 8,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,115,PCS,0,CF,OBUKOB818122113, , ,173, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
46 PCS GREENHEART (CHLOROCAR DIUM RODIEI)LUMBER 8240BF,BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/27/2021,43058,19572,Puerto Manzanillo,"Philadelphia, Pennsylvania",HSL SHEFFIELD,Panama,1 - 40 ST,1001 S MYRTLE AVE. SUITE 1 CLEARWATER 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,MRKU2141845,4EB0,1,CTN,19,CM,SEAU214684096, , ,150N,GY0004378,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER 33756,GEORGETOWN
"24PCS GREENHEART (CHLOROCAR DIUM RODIEI) LUMBER GR01-SEL, 4''-8'',20' LENGTH1280BF 1 8PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03-SE L, BUTT 12''-15'',39' LENGTH7, 02LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,12/06/2021,45532,20696,Puerto Manzanillo,"Philadelphia, Pennsylvania",HSL SHEFFIELD,Panama,1 - 40 ST,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 17275813593",LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,HASU4307413,4EB0,1,CTN,18,CM,SEAU214274564, , ,147N,ML-TT0020768,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
